Censo,Localidad nivel 1,Localidad nivel 2,Localidad nivel 3,Localidad nivel 4,Censadores,Fecha,Inicio,Fin,Nivel de agua,Viento,Temperatura,Visibilidad,Condiciones atmosféricas,Se censa,Con aves,Observaciones
CT_200506,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,6,2005-06-13,14:44:00,15:56:00,Alto (4),Sin viento (1),Calor (3),Despejado (1),Nubes (2),Sí,Sí,
CT_200506,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,6,2005-06-13,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Nubes (2),Sí,Sí,
CT_200506,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,5,2005-06-14,09:30:00,12:30:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200506,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Charco del Toro,5,2005-06-14,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200506,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,La Sanguijuela,5,2005-06-14,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200506,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,5,2005-06-14,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200506,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,5,2005-06-14,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200506,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Zahíllo,5,2005-06-14,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200506,Parque Nacional De Doñana,Otras Lagunas RBD,Otras Lagunas RBD,Navazo del Toro,5,2005-06-14,09:30:00,12:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Veta La Palma,Veta La Palma,Almajar Perimetral,Cultivos (El Turismo),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"La localidad ""Cultivos (El Turismo)"" localidad empezó a censarse de forma recurrente en septiembre de 2022"
CT_200505,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Gravera junto a Dehesa de Abajo,6,2005-05-10,,,,,,,,No,No,No se realiza censo
CT_200505,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Guadiamar encauzado,15,2005-05-09,,,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,Junto a Veta Hornitos 10 R. avosetta echadas
CT_200505,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Nuevo,15,2005-05-09,,,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,Dos tercios de las balsas inundadas y sembradas.
CT_200505,Parque Natural Norte,Hato Blanco,Hato Blanco,Hato Blanco Viejo,15,2005-05-09,,,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí," Colonia Cerro Toros: Cic Cic: 6 nidos, se ven pollos <10 días. Ard. cin. entre 12 y 15 nidos. Guadiamar encauzado (junto a Veta hornito) unas 10 Rec. avo. Echadas. 2/3 de las Balsas inundadas y sembradas."
CT_200505,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,La Rocina,La Rocina,3,2005-05-09,08:00:00,10:30:00,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,"Aegithalos caudatus: 2 grupos familiares, +8 pollos entre los dos.  Buscarla unicolor: 20 individuos"
CT_200505,Parque Nacional De Doñana,Marismas Del Rocio Y Rocina,Marismas Del Rocío,Marismas Del Rocío,3,2005-05-09,08:00:00,10:30:00,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,150 nidos de abejaruco.
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C1,14,2005-05-10,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,1 zorro 
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C6,14,2005-05-10,,,Alto (4),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,1 máquina trabajando en canal de C6.
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,D3,14,2005-05-10,,,Alto (4),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,P. roseus 2 heridos.
CT_200505,Veta La Palma,Veta La Palma,Almajar Perimetral,Lucio Cortijo (El Turismo),3,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela,6,2005-05-10,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,La Margazuela aparece como una sola localidad
CT_200505,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,,15,2005-05-11,08:30:00,13:00:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,No se divide en zona este u oeste
CT_200505,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Guayules (norte),14,2005-05-11,09:00:00,10:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,Hay 7 nidos de cigüeñas ocupados
CT_200505,Veta La Palma,Veta La Palma,Cultivos De Tarfia,Cultivos de Tarfia,18,2005-05-10,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Codo de la Esparraguera,18,2005-05-09,09:20:00,13:45:00,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela Chica,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Durante este periodo, esta localidad se censaba sin desglosar, bajo el nombre de 'Margazuela'."
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Margazuela Grande,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Durante este periodo, esta localidad se censaba sin desglosar, bajo el nombre de 'Margazuela'."
CT_200505,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Veta Adalid,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Hasta enero de 2010, esta localidad no se censaba de forma recurrente."
CT_200505,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Huerto,14,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,Esta localidad empieza a censarse de forma sistemática a partir de 2006. Los datos anteriores provienen de los diarios de campo en el caso de que los hubiera.
CT_200505,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Este),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Esta localidad se censaba como 'Caracoles', sin subdivisión."
CT_200505,Parque Nacional De Doñana,Los Caracoles,Los Caracoles,Caracoles (Zona Oeste),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"Esta localidad se censaba como 'Caracoles', sin subdivisión."
CT_200505,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 4),6,2005-05-06,,,Casi seco (1),Moderado (2),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 1),6,2005-05-06,11:18:00,13:50:00,Casi seco (1),Moderado (2),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 2),6,2005-05-06,,,Casi seco (1),Moderado (2),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 3),6,2005-05-06,,,Casi seco (1),Moderado (2),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Entremuros,Entremuros De Los Pobres,Entremuros (Zona 5),6,2005-05-06,,,Casi seco (1),Moderado (2),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Brazo De La Torre,Brazo de la Torre,6,2005-05-09,11:35:00,12:39:00,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Brazo De La Torre Y Cantaritas,Cantaritas,Cantarita,6,2005-05-09,12:27:00,14:27:00,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,La Dehesilla,18,2005-05-09,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Laguna de Tarelo,18,2005-05-09,09:20:00,13:45:00,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Portugueses,18,2005-05-09,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Los Riacheros,18,2005-05-09,,,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Salinas De Bonanza,Salinas De Bonanza,Salinas Portugueses,Marisma de Henares,18,2005-05-09,,,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Marismas del Coto del Rey,Marismas del Coto del Rey,Marisma Gallega,15,2005-05-09,08:30:00,14:00:00,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200505,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,San Carlos,18,2005-05-09,,,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Salinas De Bonanza,Salinas De Bonanza,Salinas Hidalgo,Santa Teresa,18,2005-05-09,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Natural Norte,Guadiamar Encauzado,Caño Guadiamar PNAT,Veta Hornito,15,2005-05-09,,,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A1,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Lagunas de Bonanza,18,2005-05-09,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Depuradora Loma de Martín Miguel,,2005-05-09,,,Desconocido (6),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A2,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A3,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A4,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A5,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A6,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A7,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A8,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,A9,18,2005-05-10,,,Seco (0),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,3,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Almajar Perimetral,Almajales perimetrales,14,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B1,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B2,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B3,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B4,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B5,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B6,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B7,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B8,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas AB,B9,18,2005-05-10,,,Seco (0),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Lucio Del Bocón,Lucio Del Bocón,3,2005-05-10,09:00:00,16:00:00,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Bomba de Pantomima,6,2005-05-10,,,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C0,14,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C2,14,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C3,14,2005-05-10,,,Alto (4),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C4,14,2005-05-10,,,Alto (4),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C5,14,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C7,14,2005-05-10,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,C8,14,2005-05-10,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Caño Navarro,6,2005-05-10,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Capitán,6,2005-05-10,,,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Veta La Palma,Veta La Palma,Cuquero Chico,Cuquero Chico,3,2005-05-10,,,Seco (0),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,No,
CT_200505,Veta La Palma,Veta La Palma,Cuquero Grande,Cuquero Grande,3,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,D4,14,2005-05-10,,,Alto (4),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,D5,14,2005-05-10,,,Bajo (2),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,D6,14,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,E3,14,2005-05-10,,,Alto (4),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Balsas CDE,E4,14,2005-05-10,,,Alto (4),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Canario,6,2005-05-10,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,El Cestero,6,2005-05-10,09:25:00,13:27:00,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Conde,6,2005-05-10,09:25:00,13:27:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Convento,6,2005-05-10,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,El Italiano,El Italiano,3,2005-05-10,,,Casi seco (1),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,El Reboso,6,2005-05-10,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Veta La Palma,Veta La Palma,Esparragosilla,Esparragosilla,3,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Gavetas,Gaveta 1,3,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Gavetas,Gaveta 2,3,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Gavetas,Gaveta 3,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Veta La Palma,Veta La Palma,Gavetas,Gaveta 4,18,2005-05-10,,,Medio (3),Sin viento (1),Templado (2),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Isla Menor,6,2005-05-10,09:25:00,13:27:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,La Mejorada,6,2005-05-10,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Arrozal Isla Menor,Las Segundas,6,2005-05-10,09:25:00,13:27:00,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Natural Norte,Dehesa De Abajo,Dehesa De Abajo,Lucio Dehesa de Abajo,6,2005-05-10,15:10:00,15:26:00,Medio (3),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Olivillos,6,2005-05-10,14:10:00,14:21:00,Alto (4),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Olivillos-Guadaíra,Olivillos-Guadaíra,Río Guadaira,6,2005-05-10,13:50:00,14:06:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Margen Izquierda del Guadalquivir,Margen Izquierda del Guadalquivir,Brazo del Este,Tijeras,6,2005-05-10,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Acebuche,14,2005-05-11,11:30:00,13:15:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Charco del Toro,14,2005-05-11,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Dulce,14,2005-05-11,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Complejo lagunar de El Acebuche,Las Pajas,14,2005-05-11,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Laguna Las Pajas,14,2005-05-11,13:35:00,14:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,La Sanguijuela,14,2005-05-11,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Santa Olalla,14,2005-05-11,,,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Taraje,14,2005-05-11,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Lagunas RBD,Lagunas RBD,Zahíllo,14,2005-05-11,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Lucio De La FAO,Lucio De La FAO,Lucios FAO,18,2005-05-18,09:00:00,09:30:00,Bajo (2),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio Del Lobo Grande,Lucio del Lobo Grande,18,2005-05-18,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Reserva Del Guadiamar,Lucio De Marilopez Grande,Marilópez Grande,18,2005-05-18,09:00:00,09:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200505,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Mimbrales (Sur),14,2005-05-11,,,Casi seco (1),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Nacional De Doñana,Los Mimbrales,Los Mimbrales,Finca Los Mimbrales,14,2005-05-11,,,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,Sí,
CT_200505,Parque Nacional De Doñana,Otras Lagunas RBD,Otras Lagunas RBD,Navazo del Toro,14,2005-05-11,13:35:00,14:30:00,Seco (0),Sin viento (1),Calor (3),Despejado (1),Sol (1),Sí,No,
CT_200504,Veta La Palma,Veta La Palma,Almajar Perimetral,Cultivos (El Turismo),,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"La localidad ""Cultivos (El Turismo)"" localidad empezó a censarse de forma recurrente en septiembre de 2022"
CT_200504,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Áreas marismeñas de Sanlúcar de Barrameda y Trebujena,Depuradora Loma de Martín Miguel,,,,,Desconocido (6),Desconocido (0),Desconocido (0),Desconocido (0),Desconocido (0),No,No,"La localidad ""Depuradora Loma de Martín Miguel"" empezó a censarse de forma recurrente en octubre de 2010"
